2   4  12   12   2    5 2018  464
1   3  12 -100   1 -100 2018  465
3   3  12    7   3    4 2018  466
2   3  12   12   2    1 2018  467
2   3 -90 -100   2 -100 2018  468
1   4  12   12   2    2 2018  469
2   3  12   12   2    0 2018  470
1   3  12 -100   3 -100 2018  471
3   1  12   12   2    3 2018  472
1   3  12 -100   2 -100 2018  473
3   3  12   12   2    0 2018  474
3   2   8 -100   2 -100 2018  475
2   2  12 -100   1 -100 2018  476
3   2  12   12   2    5 2018  477
2 -98  12    3   3    2 2018  478
1   3  12 -100   3 -100 2018  479
3   3  12   11   3   15 2018  480
2   3  12   12   2    1 2018  481
2   3  12   10   2    4 2018  482
1   2 -90  -90   1 -100 2018  483
3   3  12   10   2   10 2018  484
1   2  12 -100   1 -100 2018  485
3   4  11 -100   3 -100 2018  486
1   3  12   12   2    3 2018  487
2 -98  12 -100   2 -100 2018  488
2   2  12   12   1    0 2018  489
3   3 -90 -100   3 -100 2018  490
2   3  12   12   1    5 2018  491
3   4  12   12   1    0 2018  492
3   4  12   12   2    3 2018  493
3   3  12 -100   1 -100 2018  494
3   4  12   12   2    0 2018  495
1   3  10 -100   2   15 2018  496
3   1  12 -100   1    0 2018  497
3   2   3 -100   2 -100 2018  498
2   2  11   12   1    0 2018  499
1   1  12 -100   3 -100 2018  500
2   3  12   12   2    0 2018  501
1   3  12  -90   1    0 2018  502
3   2  12 -100   1    0 2018  503
3   2  12 -100   1    0 2018  504
2   3  12   12   2    0 2018  505
3   3  12 -100   2 -100 2018  506
2   2  12   12   1    0 2018  507
1   3  12   12   1    2 2018  508
3   2  12   12   2    0 2018  509
2   4  12   12   2    1 2018  510
3   3  12   12   3    0 2018  511
1   4 -90  -90   1    0 2018  512
1   3  12 -100   2 -100 2018  513
1   4  12   12   2    3 2018  514
1   1  12 -100   2 -100 2018  515
3   1  12  -90   2    0 2018  516
3   2  12 -100   1 -100 2018  517
1   2  12 -100   1 -100 2018  518
3   2  12   12   2    7 2018  519
2   2  12   12   2 -100 2018  520
3   4  12 -100   2 -100 2018  521
2   4  12   10   1    7 2018  522
2   3  12   12   1    0 2018  523
1   4  10    9   2    3 2018  524
3   4  12   12   2    2 2018  525
2   1  11    1   2 -100 2018  526
1   3 -90  -90   1    0 2018  527
2   2   8    1   2    2 2018  528
1   3  12 -100   2 -100 2018  529
3   2  12   12   2    3 2018  530
1   4   3    2   2    0 2018  531
2   1   9 -100   3 -100 2018  532
2   3  12   12   2    0 2018  533
3   3  12   12   1    0 2018  534
1   2  12 -100   1 -100 2018  535
3   3  11    8   1    0 2018  536
2 -98   1 -100   3 -100 2018  537
1   3  12   12   2    2 2018  538
3   3  12   12   2    5 2018  539
1   2  12   12   2    5 2018  540
3   4  12   12   3   25 2018  541
2   3  12 -100   2 -100 2018  542
1   4  12   12   1    0 2018  543
3   2  12   12   2    0 2018  544
2   1  12   12   2    5 2018  545
3   2  12 -100   2 -100 2018  546
1   2  11 -100   1 -100 2018  547
1   2  10 -100   2 -100 2018  548
1   1   1 -100   2 -100 2018  549
1   4  12 -100   1 -100 2018  550
1   4  12   11   1    1 2018  551
2   3  12   12   2    1 2018  552
1   2  12   12   2    2 2018  553
3   3  12    6   3    0 2018  554
2   4  12 -100   1    0 2018  555
1   3  12    9   1    0 2018  556
2   3  12 -100   1 -100 2018  557
3 -98  11 -100   2 -100 2018  558
2   4  12   12   2    1 2018  559
3   4  12   12   2   20 2018  560
