year,id_,incom16,income,rincome,happy,mntlhlth
2006,4470,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2006,4471,AVERAGE,"$15,000 to $19,999",.i:  Inapplicable,2,3
2006,4475,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,6
2006,4477,ABOVE AVERAGE,"$20,000 to $24,999",$15000 - 19999,2,2
2006,4481,BELOW AVERAGE,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,1,2
2006,4490,AVERAGE,"$25,000 or more",$10000 - 14999,2,3
2006,4493,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,3,3
2010,1,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,2,AVERAGE,"$15,000 to $19,999",$7000 TO 7999,1,6
2010,20,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,5
2010,26,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,41,ABOVE AVERAGE,"$15,000 to $19,999",$15000 - 19999,2,5
2010,42,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,57,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,15
2010,60,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,65,ABOVE AVERAGE,.r:  Refused,.r:  Refused,3,1
2010,72,AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2010,78,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,4
2010,81,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,84,ABOVE AVERAGE,.d:  Do not Know/Cannot Choose,$7000 TO 7999,2,3
2010,88,AVERAGE,"$15,000 to $19,999",$1000 TO 2999,2,15
2010,89,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,95,AVERAGE,"$25,000 or more",$25000 OR MORE,3,4
2010,97,.d:  Do not Know/Cannot Choose,"$25,000 or more",$25000 OR MORE,2,NA
2010,103,AVERAGE,"$25,000 or more",.r:  Refused,3,NA
2010,110,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2010,115,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2010,122,AVERAGE,"$25,000 or more",$20000 - 24999,3,4
2010,125,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2010,134,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,1,2
2010,135,FAR BELOW AVERAGE,"$25,000 or more",.r:  Refused,2,2
2010,137,AVERAGE,"$25,000 or more",$6000 TO 6999,2,1
2010,138,BELOW AVERAGE,"$25,000 or more",LT $1000,2,1
2010,141,AVERAGE,"$25,000 or more",.r:  Refused,3,2
2010,145,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,149,FAR BELOW AVERAGE,"$10,000 to $14,999",.i:  Inapplicable,2,2
2010,150,.d:  Do not Know/Cannot Choose,"$25,000 or more",$25000 OR MORE,2,NA
2010,157,BELOW AVERAGE,.r:  Refused,.r:  Refused,2,14
2010,161,AVERAGE,"$10,000 to $14,999",$10000 - 14999,1,15
2010,163,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,165,BELOW AVERAGE,"$20,000 to $24,999",$8000 TO 9999,2,1
2010,175,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,1,14
2010,181,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,182,FAR BELOW AVERAGE,"$25,000 or more",$6000 TO 6999,2,4
2010,183,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,184,BELOW AVERAGE,"$20,000 to $24,999",$10000 - 14999,1,29
2010,185,BELOW AVERAGE,"$10,000 to $14,999",$7000 TO 7999,2,2
2010,188,ABOVE AVERAGE,"$25,000 or more",$7000 TO 7999,2,2
2010,189,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,190,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2010,205,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,208,BELOW AVERAGE,"$15,000 to $19,999",$15000 - 19999,1,14
2010,218,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,221,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2010,222,ABOVE AVERAGE,"$20,000 to $24,999",$3000 TO 3999,2,7
2010,224,AVERAGE,"$25,000 or more",$25000 OR MORE,1,5
2010,240,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,241,AVERAGE,"$25,000 or more",$1000 TO 2999,1,25
2010,244,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,246,ABOVE AVERAGE,"$25,000 or more",$10000 - 14999,2,14
2010,253,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,259,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,263,BELOW AVERAGE,.r:  Refused,.r:  Refused,2,2
2010,266,ABOVE AVERAGE,"$25,000 or more",$8000 TO 9999,2,15
2010,271,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2010,274,AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2010,277,AVERAGE,"$25,000 or more",LT $1000,1,9
2010,283,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2010,284,BELOW AVERAGE,"$10,000 to $14,999",$4000 TO 4999,2,2
2010,287,BELOW AVERAGE,"$25,000 or more",$8000 TO 9999,2,15
2010,288,BELOW AVERAGE,"$3,000 to $3,999",$1000 TO 2999,2,7
2010,289,AVERAGE,"$1,000 to $2,999",$1000 TO 2999,2,15
2010,292,AVERAGE,"$25,000 or more",.i:  Inapplicable,3,1
2010,297,AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,299,AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,305,AVERAGE,"$15,000 to $19,999",$8000 TO 9999,2,5
2010,307,FAR ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,1,25
2010,311,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2010,321,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,2,4
2010,325,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,332,ABOVE AVERAGE,"$8,000 to $9,999",$4000 TO 4999,2,1
2010,339,AVERAGE,"$25,000 or more",$25000 OR MORE,1,1
2010,342,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,346,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,349,ABOVE AVERAGE,"$5,000 to $5,999",.i:  Inapplicable,2,21
2010,353,AVERAGE,"$25,000 or more",$25000 OR MORE,2,6
2010,355,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,364,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,370,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,14
2010,379,AVERAGE,"$20,000 to $24,999",$10000 - 14999,1,3
2010,392,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,397,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,398,AVERAGE,"$25,000 or more",$1000 TO 2999,2,6
2010,420,BELOW AVERAGE,"$8,000 to $9,999",$8000 TO 9999,3,7
2010,423,AVERAGE,"$25,000 or more",$4000 TO 4999,2,2
2010,428,BELOW AVERAGE,"$10,000 to $14,999",$15000 - 19999,2,1
2010,437,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,NA
2010,441,ABOVE AVERAGE,"$25,000 or more",$15000 - 19999,2,7
2010,444,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,7
2010,446,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2010,458,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2010,459,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,461,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,462,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,465,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,3
2010,466,AVERAGE,"$25,000 or more",$10000 - 14999,2,1
2010,469,ABOVE AVERAGE,"$25,000 or more",$10000 - 14999,2,1
2010,470,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,479,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,480,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,482,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,LT $1000,2,NA
2010,484,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2010,491,AVERAGE,"$8,000 to $9,999",.i:  Inapplicable,2,3
2010,498,AVERAGE,"$25,000 or more",$20000 - 24999,2,2
2010,502,BELOW AVERAGE,"$25,000 or more",.r:  Refused,2,5
2010,503,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,524,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,2
2010,525,AVERAGE,"$20,000 to $24,999",.i:  Inapplicable,2,5
2010,534,AVERAGE,"$20,000 to $24,999",$10000 - 14999,2,2
2010,535,AVERAGE,"$10,000 to $14,999",$10000 - 14999,1,3
2010,537,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2010,538,FAR ABOVE AVERAGE,"$25,000 or more",.r:  Refused,2,2
2010,539,AVERAGE,"$25,000 or more",.i:  Inapplicable,3,5
2010,540,BELOW AVERAGE,"$15,000 to $19,999",$15000 - 19999,2,4
2010,541,ABOVE AVERAGE,"$20,000 to $24,999",$10000 - 14999,2,3
2010,544,AVERAGE,"$15,000 to $19,999",$8000 TO 9999,2,3
2010,548,ABOVE AVERAGE,"$25,000 or more",$15000 - 19999,3,1
2010,555,AVERAGE,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,1,5
2010,560,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,575,AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2010,577,BELOW AVERAGE,"$20,000 to $24,999",$1000 TO 2999,2,15
2010,588,FAR BELOW AVERAGE,.r:  Refused,.r:  Refused,3,5
2010,590,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,597,AVERAGE,"$5,000 to $5,999",$3000 TO 3999,3,4
2010,598,ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,2,15
2010,599,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,603,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,606,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,608,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,609,AVERAGE,"$25,000 or more",$25000 OR MORE,2,12
2010,611,AVERAGE,"$25,000 or more",.i:  Inapplicable,2,7
2010,612,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,617,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,621,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2010,622,AVERAGE,"$25,000 or more",$4000 TO 4999,2,15
2010,629,AVERAGE,"$15,000 to $19,999",$15000 - 19999,1,1
2010,630,AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,635,FAR BELOW AVERAGE,"$20,000 to $24,999",$10000 - 14999,3,2
2010,644,AVERAGE,"$8,000 to $9,999",$5000 TO 5999,1,15
2010,652,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,661,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2010,677,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,679,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,683,BELOW AVERAGE,"$3,000 to $3,999",$1000 TO 2999,2,2
2010,684,AVERAGE,"$5,000 to $5,999",$5000 TO 5999,2,6
2010,695,BELOW AVERAGE,.r:  Refused,.r:  Refused,2,1
2010,696,ABOVE AVERAGE,.r:  Refused,.r:  Refused,2,5
2010,698,AVERAGE,"$25,000 or more",$25000 OR MORE,3,15
2010,701,AVERAGE,.r:  Refused,.r:  Refused,3,2
2010,705,FAR ABOVE AVERAGE,"$25,000 or more",$15000 - 19999,2,4
2010,718,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,12
2010,719,AVERAGE,.r:  Refused,.r:  Refused,2,2
2010,732,.d:  Do not Know/Cannot Choose,"$25,000 or more",$25000 OR MORE,1,15
2010,735,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,744,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2010,749,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2010,752,BELOW AVERAGE,"$8,000 to $9,999",$3000 TO 3999,2,3
2010,754,AVERAGE,"$25,000 or more",.i:  Inapplicable,3,1
2010,762,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2010,763,AVERAGE,"$20,000 to $24,999",$20000 - 24999,1,5
2010,770,BELOW AVERAGE,"$20,000 to $24,999",$10000 - 14999,2,1
2010,772,AVERAGE,"$25,000 or more",.i:  Inapplicable,1,7
2010,777,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,783,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,1,2
2010,798,AVERAGE,"$15,000 to $19,999",.i:  Inapplicable,2,4
2010,807,BELOW AVERAGE,"$25,000 or more",.r:  Refused,2,1
2010,809,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,816,ABOVE AVERAGE,"$1,000 to $2,999",.i:  Inapplicable,3,3
2010,829,AVERAGE,"$20,000 to $24,999",$10000 - 14999,3,1
2010,834,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,836,FAR BELOW AVERAGE,"$25,000 or more",$15000 - 19999,2,1
2010,841,FAR BELOW AVERAGE,"$25,000 or more",$1000 TO 2999,2,7
2010,844,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2010,845,ABOVE AVERAGE,"$25,000 or more",.r:  Refused,2,5
2010,847,AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2010,848,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,849,BELOW AVERAGE,"$20,000 to $24,999",$15000 - 19999,2,25
2010,854,AVERAGE,"$25,000 or more",$8000 TO 9999,2,3
2010,865,FAR ABOVE AVERAGE,"$25,000 or more",$10000 - 14999,1,2
2010,867,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,872,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2010,873,AVERAGE,"$25,000 or more",$25000 OR MORE,2,14
2010,878,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,879,AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,891,BELOW AVERAGE,"$3,000 to $3,999",.i:  Inapplicable,2,14
2010,896,AVERAGE,"$15,000 to $19,999",$15000 - 19999,2,15
2010,899,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,907,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,908,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,913,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,915,BELOW AVERAGE,"$25,000 or more",$20000 - 24999,1,4
2010,916,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2010,930,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,931,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2010,933,AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,935,AVERAGE,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,3,NA
2010,936,ABOVE AVERAGE,"$25,000 or more",$1000 TO 2999,3,6
2010,941,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2010,943,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,945,AVERAGE,"$25,000 or more",$25000 OR MORE,2,NA
2010,946,AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2010,947,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,960,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,2
2010,973,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,976,ABOVE AVERAGE,"$25,000 or more",$7000 TO 7999,2,1
2010,978,AVERAGE,.r:  Refused,.r:  Refused,2,25
2010,980,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,987,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,997,AVERAGE,"$10,000 to $14,999",$10000 - 14999,2,5
2010,998,AVERAGE,"$1,000 to $2,999",$1000 TO 2999,3,4
2010,1000,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,1012,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2010,1026,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1028,ABOVE AVERAGE,"$15,000 to $19,999",$10000 - 14999,1,NA
2010,1029,AVERAGE,"$10,000 to $14,999",$10000 - 14999,1,7
2010,1030,AVERAGE,"$10,000 to $14,999",$1000 TO 2999,2,15
2010,1031,ABOVE AVERAGE,"$20,000 to $24,999",$20000 - 24999,2,2
2010,1035,ABOVE AVERAGE,"$25,000 or more",$6000 TO 6999,2,4
2010,1059,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1065,AVERAGE,"$25,000 or more",$25000 OR MORE,1,2
2010,1067,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,1072,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,1081,AVERAGE,"$25,000 or more",$10000 - 14999,3,2
2010,1082,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1083,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2010,1084,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1100,BELOW AVERAGE,"$10,000 to $14,999",$3000 TO 3999,1,2
2010,1106,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,2,8
2010,1112,AVERAGE,"$20,000 to $24,999",$10000 - 14999,2,15
2010,1115,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,1116,AVERAGE,"$10,000 to $14,999",$10000 - 14999,2,2
2010,1117,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,15
2010,1118,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,4
2010,1119,ABOVE AVERAGE,"$20,000 to $24,999",$20000 - 24999,2,2
2010,1126,ABOVE AVERAGE,"$15,000 to $19,999",.r:  Refused,1,5
2010,1127,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,1,15
2010,1130,FAR BELOW AVERAGE,"$20,000 to $24,999",$20000 - 24999,2,1
2010,1135,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,1151,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2010,1154,ABOVE AVERAGE,"$25,000 or more",.r:  Refused,3,5
2010,1156,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,5
2010,1163,AVERAGE,"$25,000 or more",.i:  Inapplicable,1,15
2010,1164,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1165,AVERAGE,"$25,000 or more",$25000 OR MORE,1,3
2010,1174,BELOW AVERAGE,"$15,000 to $19,999",$6000 TO 6999,1,5
2010,1176,ABOVE AVERAGE,"$8,000 to $9,999",$8000 TO 9999,1,4
2010,1191,AVERAGE,"$25,000 or more",$20000 - 24999,2,3
2010,1197,FAR BELOW AVERAGE,"$10,000 to $14,999",$8000 TO 9999,1,4
2010,1209,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,1210,AVERAGE,"$25,000 or more",.r:  Refused,1,25
2010,1212,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,3,1
2010,1232,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1235,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,4
2010,1239,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2010,1240,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,25
2010,1242,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,1245,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1250,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2010,1252,BELOW AVERAGE,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,3,3
2010,1254,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2010,1255,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,1264,ABOVE AVERAGE,"$15,000 to $19,999",.r:  Refused,1,3
2010,1270,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,3,4
2010,1279,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1281,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,1,12
2010,1289,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,2,5
2010,1295,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2010,1296,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2010,1298,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2010,1303,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2010,1304,AVERAGE,"$25,000 or more",.i:  Inapplicable,1,7
2010,1319,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2010,1322,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2010,1326,AVERAGE,"$25,000 or more",.i:  Inapplicable,2,3
2010,1329,BELOW AVERAGE,"$7,000 to $7,999",LT $1000,1,14
2010,1333,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1334,ABOVE AVERAGE,"$20,000 to $24,999",$15000 - 19999,3,3
2010,1346,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,15
2010,1347,FAR BELOW AVERAGE,"$3,000 to $3,999",$1000 TO 2999,1,2
2010,1350,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2010,1357,FAR BELOW AVERAGE,"$25,000 or more",$5000 TO 5999,1,3
2010,1360,BELOW AVERAGE,"$15,000 to $19,999",$15000 - 19999,3,7
2010,1361,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2010,1362,ABOVE AVERAGE,"$20,000 to $24,999",$6000 TO 6999,2,7
2010,1371,AVERAGE,"$25,000 or more",$25000 OR MORE,1,25
2010,1374,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2010,1375,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,7
2010,1390,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,2,4
2010,1392,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,1407,AVERAGE,"$10,000 to $14,999",$10000 - 14999,2,3
2010,1409,AVERAGE,"$15,000 to $19,999",$15000 - 19999,2,14
2010,1417,AVERAGE,"$15,000 to $19,999",$15000 - 19999,2,15
2010,1420,AVERAGE,"$25,000 or more",$25000 OR MORE,3,4
2010,1428,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,1429,AVERAGE,"$25,000 or more",$25000 OR MORE,1,4
2010,1430,BELOW AVERAGE,"$20,000 to $24,999",$15000 - 19999,3,2
2010,1435,AVERAGE,"$25,000 or more",$15000 - 19999,3,2
2010,1462,AVERAGE,"$25,000 or more",$10000 - 14999,1,3
2010,1466,BELOW AVERAGE,"$20,000 to $24,999",$20000 - 24999,2,1
2010,1470,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2010,1471,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,1474,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,1482,FAR ABOVE AVERAGE,"Under $1,000",.i:  Inapplicable,2,5
2010,1484,AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2010,1487,AVERAGE,.r:  Refused,.i:  Inapplicable,1,27
2010,1489,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,1490,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,5
2010,1502,BELOW AVERAGE,"$25,000 or more",$20000 - 24999,2,15
2010,1504,FAR BELOW AVERAGE,"$6,000 to $6,999",$6000 TO 6999,1,2
2010,1508,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1515,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2010,1519,AVERAGE,"$5,000 to $5,999",$10000 - 14999,1,4
2010,1533,FAR BELOW AVERAGE,"$15,000 to $19,999",.i:  Inapplicable,2,21
2010,1536,AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,1542,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2010,1547,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,1556,BELOW AVERAGE,"$25,000 or more",$1000 TO 2999,2,1
2010,1565,AVERAGE,"$25,000 or more",.r:  Refused,3,4
2010,1569,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,2,2
2010,1581,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2010,1585,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2010,1590,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2010,1593,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,4
2010,1594,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,1598,AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2010,1599,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,1607,AVERAGE,"$25,000 or more",$8000 TO 9999,2,1
2010,1608,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,6
2010,1617,BELOW AVERAGE,"$25,000 or more",$8000 TO 9999,2,8
2010,1623,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,1628,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2010,1630,BELOW AVERAGE,"$8,000 to $9,999",$10000 - 14999,2,4
2010,1631,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1633,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,11
2010,1634,ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,2,25
2010,1640,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1641,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1645,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2010,1648,AVERAGE,"$25,000 or more",$10000 - 14999,2,4
2010,1650,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2010,1651,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,1652,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2010,1654,BELOW AVERAGE,"$15,000 to $19,999",$15000 - 19999,1,5
2010,1664,AVERAGE,"$25,000 or more",$25000 OR MORE,1,8
2010,1666,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,1,15
2010,1671,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2010,1681,ABOVE AVERAGE,"$25,000 or more",$10000 - 14999,1,5
2010,1691,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2010,1704,AVERAGE,"$25,000 or more",$10000 - 14999,3,15
